id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary,source
3464,express.co.uk,bias,https://express.co.uk/article/3463,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.740959,2026-04-14T16:00:35.740960,2026-04-14T16:00:35.740961,Study shows clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,express.co.uk
3465,nytimes.com,fake,https://nytimes.com/article/3464,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.740988,2026-04-14T16:00:35.740989,2026-04-14T16:00:35.740990,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,nytimes.com
3466,bbc.com,rumor,https://bbc.com/article/3465,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.741022,2026-04-14T16:00:35.741023,2026-04-14T16:00:35.741024,News report on ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,bbc.com
3467,nytimes.com,satire,https://nytimes.com/article/3466,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.741057,2026-04-14T16:00:35.741058,2026-04-14T16:00:35.741058,Update about ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,nytimes.com
3468,infowars.com,clickbait,https://infowars.com/article/3467,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.741092,2026-04-14T16:00:35.741093,2026-04-14T16:00:35.741094,Update about recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,infowars.com
3469,express.co.uk,bias,https://express.co.uk/article/3468,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.741129,2026-04-14T16:00:35.741130,2026-04-14T16:00:35.741131,Analysis reveals clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,express.co.uk
3470,bbc.com,bias,https://bbc.com/article/3469,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.741164,2026-04-14T16:00:35.741165,2026-04-14T16:00:35.741166,Study shows clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,bbc.com
3471,snopes.com,unreliable,https://snopes.com/article/3470,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.741199,2026-04-14T16:00:35.741200,2026-04-14T16:00:35.741200,Coverage of recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,snopes.com
3472,theguardian.com,rumor,https://theguardian.com/article/3471,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.741233,2026-04-14T16:00:35.741234,2026-04-14T16:00:35.741234,Coverage of ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,theguardian.com
3473,barenakedislam.com,fake,https://barenakedislam.com/article/3472,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.741263,2026-04-14T16:00:35.741264,2026-04-14T16:00:35.741265,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,barenakedislam.com
3474,breitbart.com,clickbait,https://breitbart.com/article/3473,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.741297,2026-04-14T16:00:35.741298,2026-04-14T16:00:35.741300,News report on current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,breitbart.com
3475,breitbart.com,unreliable,https://breitbart.com/article/3474,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.741333,2026-04-14T16:00:35.741334,2026-04-14T16:00:35.741335,News report on current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,breitbart.com
3476,foxnews.com,bias,https://foxnews.com/article/3475,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.741367,2026-04-14T16:00:35.741368,2026-04-14T16:00:35.741369,Report indicates clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,foxnews.com
3477,bbc.com,conspiracy,https://bbc.com/article/3476,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.741402,2026-04-14T16:00:35.741403,2026-04-14T16:00:35.741404,Secret documents reveal government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,bbc.com
3478,bbc.com,hate,https://bbc.com/article/3477,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.741437,2026-04-14T16:00:35.741438,2026-04-14T16:00:35.741438,Coverage of current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,bbc.com
3479,express.co.uk,rumor,https://express.co.uk/article/3478,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.741471,2026-04-14T16:00:35.741472,2026-04-14T16:00:35.741473,Update about ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,express.co.uk
3480,theguardian.com,hate,https://theguardian.com/article/3479,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.741505,2026-04-14T16:00:35.741506,2026-04-14T16:00:35.741507,Update about ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,theguardian.com
3481,theguardian.com,hate,https://theguardian.com/article/3480,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.741541,2026-04-14T16:00:35.741542,2026-04-14T16:00:35.741543,Update about current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,theguardian.com
3482,express.co.uk,conspiracy,https://express.co.uk/article/3481,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.741576,2026-04-14T16:00:35.741577,2026-04-14T16:00:35.741577,Whistleblower exposes government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,express.co.uk
3483,theguardian.com,unreliable,https://theguardian.com/article/3482,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.741611,2026-04-14T16:00:35.741612,2026-04-14T16:00:35.741612,Coverage of recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,theguardian.com
3484,infowars.com,conspiracy,https://infowars.com/article/3483,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.741645,2026-04-14T16:00:35.741646,2026-04-14T16:00:35.741647,Whistleblower exposes government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,infowars.com
3485,bbc.com,conspiracy,https://bbc.com/article/3484,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.741679,2026-04-14T16:00:35.741680,2026-04-14T16:00:35.741681,Whistleblower exposes corporate cover-up,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,bbc.com
3486,infowars.com,hate,https://infowars.com/article/3485,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.741713,2026-04-14T16:00:35.741714,2026-04-14T16:00:35.741715,Coverage of recent developments,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,infowars.com
3487,infowars.com,reliable,https://infowars.com/article/3486,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.741748,2026-04-14T16:00:35.741749,2026-04-14T16:00:35.741750,Peer-reviewed study from The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,infowars.com
3488,express.co.uk,fake,https://express.co.uk/article/3487,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.741779,2026-04-14T16:00:35.741780,2026-04-14T16:00:35.741781,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,express.co.uk
3489,bbc.com,satire,https://bbc.com/article/3488,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.741813,2026-04-14T16:00:35.741814,2026-04-14T16:00:35.741815,Coverage of recent developments,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,bbc.com
3490,snopes.com,clickbait,https://snopes.com/article/3489,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.741847,2026-04-14T16:00:35.741848,2026-04-14T16:00:35.741849,Coverage of current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,snopes.com
3491,breitbart.com,rumor,https://breitbart.com/article/3490,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.741882,2026-04-14T16:00:35.741883,2026-04-14T16:00:35.741883,Update about recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,breitbart.com
3492,infowars.com,hate,https://infowars.com/article/3491,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.741916,2026-04-14T16:00:35.741917,2026-04-14T16:00:35.741917,Update about current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,infowars.com
3493,express.co.uk,unreliable,https://express.co.uk/article/3492,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.741951,2026-04-14T16:00:35.741952,2026-04-14T16:00:35.741953,News report on current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,express.co.uk
3494,breitbart.com,reliable,https://breitbart.com/article/3493,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.741986,2026-04-14T16:00:35.741987,2026-04-14T16:00:35.741988,New research published in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,breitbart.com
3495,theguardian.com,unreliable,https://theguardian.com/article/3494,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.742021,2026-04-14T16:00:35.742022,2026-04-14T16:00:35.742022,News report on recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,theguardian.com
